"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"03/13/2025","AirNow","060372005","1","0.045","ppm","42","Pasadena","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1326","-118.1272"
"03/15/2025","AirNow","060372005","1","0.045","ppm","42","Pasadena","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1326","-118.1272"
"03/16/2025","AirNow","060372005","1","0.057","ppm","58","Pasadena","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1326","-118.1272"
"03/17/2025","AirNow","060372005","1","0.038","ppm","35","Pasadena","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1326","-118.1272"
"03/18/2025","AirNow","060372005","1","0.043","ppm","40","Pasadena","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1326","-118.1272"
"03/20/2025","AirNow","060372005","1","0.051","ppm","47","Pasadena","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1326","-118.1272"
"03/22/2025","AirNow","060372005","1","0.061","ppm","71","Pasadena","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1326","-118.1272"
"03/23/2025","AirNow","060372005","1","0.062","ppm","74","Pasadena","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1326","-118.1272"
"03/24/2025","AirNow","060372005","1","0.06","ppm","67","Pasadena","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1326","-118.1272"
"03/25/2025","AirNow","060372005","1","0.051","ppm","47","Pasadena","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1326","-118.1272"
"03/26/2025","AirNow","060372005","1","0.036","ppm","33","Pasadena","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1326","-118.1272"
"03/29/2025","AirNow","060372005","1","0.045","ppm","42","Pasadena","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1326","-118.1272"
"03/30/2025","AirNow","060372005","1","0.044","ppm","41","Pasadena","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1326","-118.1272"
"03/31/2025","AirNow","060372005","1","0.032","ppm","30","Pasadena","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1326","-118.1272"
"04/01/2025","AirNow","060372005","1","0.045","ppm","42","Pasadena","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1326","-118.1272"
"04/02/2025","AirNow","060372005","1","0.043","ppm","40","Pasadena","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1326","-118.1272"
"04/03/2025","AirNow","060372005","1","0.045","ppm","42","Pasadena","20","83.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1326","-118.1272"
"01/01/2025","AirNow","060374009","1","0.028","ppm","26","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/02/2025","AirNow","060374009","1","0.025","ppm","23","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/03/2025","AirNow","060374009","1","0.02","ppm","19","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/04/2025","AirNow","060374009","1","0.035","ppm","32","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/05/2025","AirNow","060374009","1","0.028","ppm","26","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/06/2025","AirNow","060374009","1","0.031","ppm","29","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/07/2025","AirNow","060374009","1","0.038","ppm","35","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/08/2025","AirNow","060374009","1","0.036","ppm","33","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/09/2025","AirNow","060374009","1","0.019","ppm","18","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/10/2025","AirNow","060374009","1","0.04","ppm","37","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/11/2025","AirNow","060374009","1","0.036","ppm","33","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/16/2025","AirNow","060374009","1","0.028","ppm","26","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/17/2025","AirNow","060374009","1","0.042","ppm","39","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/18/2025","AirNow","060374009","1","0.041","ppm","38","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/19/2025","AirNow","060374009","1","0.037","ppm","34","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/20/2025","AirNow","060374009","1","0.043","ppm","40","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/21/2025","AirNow","060374009","1","0.032","ppm","30","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/22/2025","AirNow","060374009","1","0.022","ppm","20","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/23/2025","AirNow","060374009","1","0.04","ppm","37","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/24/2025","AirNow","060374009","1","0.033","ppm","31","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/25/2025","AirNow","060374009","1","0.04","ppm","37","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/26/2025","AirNow","060374009","1","0.039","ppm","36","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/27/2025","AirNow","060374009","1","0.035","ppm","32","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/30/2025","AirNow","060374009","1","0.032","ppm","30","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/02/2025","AirNow","060374009","1","0.037","ppm","34","Signal Hill (LBSH)","19","79.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/03/2025","AirNow","060374009","1","0.03","ppm","28","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/04/2025","AirNow","060374009","1","0.035","ppm","32","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/06/2025","AirNow","060374009","1","0.029","ppm","27","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/07/2025","AirNow","060374009","1","0.037","ppm","34","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/08/2025","AirNow","060374009","1","0.034","ppm","31","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/09/2025","AirNow","060374009","1","0.039","ppm","36","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/10/2025","AirNow","060374009","1","0.042","ppm","39","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/11/2025","AirNow","060374009","1","0.039","ppm","36","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/12/2025","AirNow","060374009","1","0.038","ppm","35","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/13/2025","AirNow","060374009","1","0.031","ppm","29","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/14/2025","AirNow","060374009","1","0.041","ppm","38","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/15/2025","AirNow","060374009","1","0.042","ppm","39","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/16/2025","AirNow","060374009","1","0.037","ppm","34","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/17/2025","AirNow","060374009","1","0.032","ppm","30","Signal Hill (LBSH)","18","75.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/20/2025","AirNow","060374009","1","0.045","ppm","42","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/21/2025","AirNow","060374009","1","0.042","ppm","39","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/22/2025","AirNow","060374009","1","0.039","ppm","36","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/23/2025","AirNow","060374009","1","0.054","ppm","50","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/26/2025","AirNow","060374009","1","0.041","ppm","38","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/27/2025","AirNow","060374009","1","0.045","ppm","42","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/28/2025","AirNow","060374009","1","0.047","ppm","44","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/01/2025","AirNow","060374009","1","0.044","ppm","41","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/02/2025","AirNow","060374009","1","0.045","ppm","42","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/03/2025","AirNow","060374009","1","0.039","ppm","36","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/04/2025","AirNow","060374009","1","0.044","ppm","41","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/05/2025","AirNow","060374009","1","0.041","ppm","38","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/06/2025","AirNow","060374009","1","0.046","ppm","43","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/07/2025","AirNow","060374009","1","0.039","ppm","36","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/08/2025","AirNow","060374009","1","0.046","ppm","43","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/09/2025","AirNow","060374009","1","0.049","ppm","45","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/10/2025","AirNow","060374009","1","0.048","ppm","44","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/11/2025","AirNow","060374009","1","0.044","ppm","41","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/12/2025","AirNow","060374009","1","0.044","ppm","41","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/13/2025","AirNow","060374009","1","0.046","ppm","43","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/14/2025","AirNow","060374009","1","0.037","ppm","34","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/15/2025","AirNow","060374009","1","0.042","ppm","39","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/16/2025","AirNow","060374009","1","0.048","ppm","44","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/17/2025","AirNow","060374009","1","0.044","ppm","41","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/18/2025","AirNow","060374009","1","0.044","ppm","41","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/19/2025","AirNow","060374009","1","0.049","ppm","45","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/20/2025","AirNow","060374009","1","0.047","ppm","44","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/21/2025","AirNow","060374009","1","0.05","ppm","46","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/22/2025","AirNow","060374009","1","0.051","ppm","47","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/23/2025","AirNow","060374009","1","0.048","ppm","44","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/24/2025","AirNow","060374009","1","0.045","ppm","42","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/25/2025","AirNow","060374009","1","0.045","ppm","42","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/26/2025","AirNow","060374009","1","0.041","ppm","38","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/27/2025","AirNow","060374009","1","0.035","ppm","32","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/28/2025","AirNow","060374009","1","0.046","ppm","43","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/29/2025","AirNow","060374009","1","0.044","ppm","41","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/30/2025","AirNow","060374009","1","0.048","ppm","44","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/31/2025","AirNow","060374009","1","0.043","ppm","40","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/01/2025","AirNow","060374009","1","0.045","ppm","42","Signal Hill (LBSH)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/03/2025","AirNow","060374009","1","0.046","ppm","43","Signal Hill (LBSH)","20","83.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/01/2025","AirNow","060374010","1","0.036","ppm","33","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/02/2025","AirNow","060374010","1","0.035","ppm","32","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/03/2025","AirNow","060374010","1","0.026","ppm","24","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/04/2025","AirNow","060374010","1","0.032","ppm","30","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/05/2025","AirNow","060374010","1","0.041","ppm","38","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/06/2025","AirNow","060374010","1","0.034","ppm","31","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/07/2025","AirNow","060374010","1","0.043","ppm","40","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/08/2025","AirNow","060374010","1","0.045","ppm","42","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/09/2025","AirNow","060374010","1","0.054","ppm","50","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/10/2025","AirNow","060374010","1","0.046","ppm","43","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/11/2025","AirNow","060374010","1","0.041","ppm","38","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/12/2025","AirNow","060374010","1","0.043","ppm","40","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/13/2025","AirNow","060374010","1","0.039","ppm","36","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/14/2025","AirNow","060374010","1","0.034","ppm","31","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/15/2025","AirNow","060374010","1","0.034","ppm","31","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/16/2025","AirNow","060374010","1","0.037","ppm","34","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/17/2025","AirNow","060374010","1","0.042","ppm","39","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/18/2025","AirNow","060374010","1","0.044","ppm","41","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/19/2025","AirNow","060374010","1","0.043","ppm","40","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/20/2025","AirNow","060374010","1","0.046","ppm","43","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/21/2025","AirNow","060374010","1","0.036","ppm","33","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/22/2025","AirNow","060374010","1","0.028","ppm","26","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/23/2025","AirNow","060374010","1","0.037","ppm","34","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/24/2025","AirNow","060374010","1","0.041","ppm","38","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/25/2025","AirNow","060374010","1","0.042","ppm","39","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/26/2025","AirNow","060374010","1","0.035","ppm","32","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/27/2025","AirNow","060374010","1","0.035","ppm","32","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/28/2025","AirNow","060374010","1","0.033","ppm","31","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/29/2025","AirNow","060374010","1","0.042","ppm","39","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
"01/30/2025","AirNow","060374010","1","0.035","ppm","32","North Hollywood (NOHO)","24","100.0000","44201","Ozone","","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1819770008773","-118.363036"
